Open,High,Low,Close,Adj Close,Volume
0.07447425237022126,0.07420993177306262,0.07221521244148565,0.07347034331429653,0.07725922205322222,0.03231970937971401
0.07546889820914471,0.0834292081730395,0.07827008386659534,0.08084665460826168,0.08059776346447728,0.08803247410182728
0.08164898241594071,0.09282753931659604,0.08407789647111735,0.08114357297296704,0.08981342403630022,0.053053596146518306
0.08028565352149913,0.07952459229729991,0.0803782948832315,0.08136937632767338,0.07450631819477982,0.02420224026811076
0.07982169276627538,0.0848842983217542,0.08406074268452479,0.08729991694817468,0.08236269750754877,0.026315697084455057
0.09131304044057187,0.10032637845247139,0.09040987001714301,0.09770645752655815,0.09355247844551845,0.07510897061621817
0.08480855049347685,0.081397009250823,0.07955099891530343,0.07911473122241353,0.0805148533036435,0.022015080145003006
0.08200149877306767,0.09299436030538277,0.0843767478924422,0.08496177170441788,0.08637646197165094,0.033260563303968635
0.08515145861048218,0.08454475748992657,0.09075756027096338,0.07534424366875064,0.0857675830863383,0.044818651110435107
0.07824043629484773,0.07928628145087269,0.08117883814839943,0.0745342367852585,0.07529686507424821,0.053556169388304944
0.08016819453534701,0.08368231823566052,0.07854253426315194,0.07568226238688375,0.08021566249260903,0.04500785437090413
0.07781811971601676,0.08581191068909877,0.07925273137691285,0.08401510375996096,0.080984621875137,0.04637007706653559
0.08191689479931652,0.0864586338030281,0.08046133105665709,0.07992933756733067,0.08055824428109282,0.04752505541993211
0.07755696811289514,0.08066238502723172,0.07858402011688082,0.06800064677767126,0.06792314152969797,0.05145799140787018
0.06661076129745519,0.06843585008781355,0.0766882791876411,0.07953035998973718,0.07234213343584167,0.03544761495526265
0.06717592404145495,0.06662722691618611,0.0687099621306359,0.06964670206986923,0.06279524920795038,0.034925053015819024
0.07008222534828529,0.06516213303059187,0.06344932343144244,0.055510829507229076,0.05806243051340826,0.055518907494578176
0.059095798296175284,0.06098648448055438,0.060832025368804554,0.0631716359504228,0.04913457299861701,0.03987237524753362
0.05514326163422989,0.05661490016753379,0.053368641066659284,0.0472850782863099,0.05430128665365497,0.04210183051203359
