Open,High,Low,Close,Adj Close,Volume
0.08268765200592681,0.09326182301459712,0.08877689392571844,0.09057998227325129,0.07402978910478325,0.0976544965618509
0.08241941588890556,0.09631682993550683,0.08520952409471735,0.08421231180435765,0.0637605290225039,0.13619235880189376
0.08872183303589715,0.08421367498055149,0.08144802720687203,0.08517027547899328,0.06988419351777997,0.1624451466781206
0.0779659512370881,0.08531158412373863,0.09326042523047393,0.08349890916315791,0.06436400587513197,0.13762924885742597
0.08024131181231253,0.0833980684928648,0.07996580612220741,0.08669766253550873,0.06850323788541907,0.13863626818798358
0.0789219735948713,0.08464364175313172,0.08152561460356902,0.08224945937678982,0.06423005441034796,0.1954428333421309
0.08226019930838957,0.07718948445989138,0.08550687689918149,0.08162192308929919,0.05666954100842603,0.18965205311582428
0.07067516041325433,0.09254736008866882,0.07104452104424094,0.0847007031850672,0.0584402352721034,0.1432250030467573
0.08475942929849978,0.09249103048807944,0.09107603259569694,0.08840922098796358,0.06453604145115233,0.17958211604549135
0.08672494459139918,0.09263905071064504,0.08988465870090998,0.09373144471581005,0.06404848839304789,0.23293995372713205
0.09070376540089692,0.09555271783483865,0.08012620422067082,0.09079976036012308,0.06646825564915082,0.12676845182684407
0.08178006448048403,0.08172338411392327,0.09074679740201172,0.09508255232021964,0.05690937646661173,0.15111274284509818
0.08159056263243147,0.07725177956422319,0.08283996231591292,0.08844499730715591,0.05749654481058797,0.21158846551604393
0.08195300438125275,0.06737464985952851,0.06487924210662357,0.07346940016859424,0.05667305085367383,0.3059027467135066
0.0755962570062354,0.07116850581998779,0.07644795679105645,0.07295052667630594,0.051338791411613294,0.17987078543021606
0.07179577740490473,0.06804683581120252,0.06641328432255947,0.07165319208866947,0.051594825517523785,0.18946882855086308
0.07535611988186186,0.06791713901697616,0.07133081489935408,0.08197439158586703,0.04981439154516201,0.18358536518469495
0.0728699962664286,0.0692622190988223,0.07499124401039461,0.0696769596053872,0.0505226684764615,0.3504284937185673
0.07496174929484017,0.07340783389274913,0.059141915821466245,0.05483995542001993,0.047974892314863515,0.595917264593272
0.053040169765559364,0.06047893193847759,0.062396120403401895,0.06014131629919031,0.048769025041487946,0.25325022397921904
0.06272553455911245,0.05342042499903843,0.069244313862356,0.06863407660056639,0.05029141984815852,0.15102820245150989
0.05640173157698414,0.06238545475564189,0.06143200995980577,0.06007044945089687,0.04763776032614442,0.17432847592684775
0.06466348270696515,0.064743925937014,0.057898626153223526,0.056348229297042446,0.03940609595922104,0.22842623980191573
0.04751034408759541,0.057671834761397145,0.0469869805898154,0.04773593955461561,0.04261208522825685,0.2395872100144898
0.053104814866921424,0.06334330275901334,0.05521898716120924,0.05046957753032724,0.04182496433120067,0.1452905201121353
0.060134126032315105,0.057318759635084926,0.06174994818542315,0.04690754972738362,0.04361279247944819,0.16749502088107057
0.04844952546803455,0.05861148206472949,0.06259956933087549,0.05953400501953357,0.040446772039131745,0.13009837445765218
0.05888388475364248,0.06582772307072232,0.06168338408364202,0.051385914745462696,0.0460252832618388,0.18786020093074798
0.060301061971381076,0.059803581283893736,0.057838881553369,0.060751264903496666,0.03889023716466622,0.23594568839191687
0.05606698275424887,0.06407032900010012,0.05733135829202726,0.059158754120444995,0.05196426527797782,0.14511253100656238
0.05330345702874045,0.06056334577861566,0.06805905111841029,0.06601667112517959,0.04771244002995709,0.12208056379821461
0.05218402775220321,0.0694756534432141,0.06210291485729871,0.06168776956743685,0.05229071145539402,0.11292333786165024
0.06471359484654426,0.0721368624815823,0.06657499623362009,0.0671674916424834,0.044952553028145686,0.11794361704411557
0.06477505415526424,0.0754871056230006,0.06864792333656503,0.06814277756921241,0.04287829097975593,0.0953366573483542
0.05976849482953417,0.06113793713033988,0.05647294106187814,0.06464771115560727,0.04890040502714557,0.1455276769298893
0.056693393070371134,0.050684985288857676,0.0574321775925514,0.052051443974898554,0.0512107513410216,0.11621491986028437
0.06195796815875687,0.06421232106120461,0.055634353854478874,0.0639338069701548,0.04893134642180583,0.13366224918047806
0.05954181565331007,0.06270334110005893,0.0707450936312676,0.0658549197310486,0.047052860252063705,0.10193928709651948
0.07143524143666374,0.06242889086803827,0.05766438183736891,0.06480099984572849,0.051576371852777914,0.11830757770855535
0.06161815185581054,0.08046540239984695,0.06168444430660244,0.0667007453681572,0.043175344984704406,0.27672778921482155
0.05702514558544919,0.05811773187643543,0.06110854074390412,0.07044784796821005,0.048817445240681184,0.13152174755095186
0.07074344328186682,0.06147860833444868,0.058585179242732405,0.060813058105014556,0.05346044578585554,0.11227532676725097
0.06206443703448,0.061927007512051546,0.06616073991893909,0.05830600359523294,0.04500894132467606,0.15656774300709003
0.0564752556747567,0.06386263503139694,0.05908152818960563,0.06502551431632755,0.04752381189954624,0.10240441344000681
0.06997252028491313,0.06507388033067935,0.0643093342240916,0.06618576138302382,0.05939246905167894,0.13665551379096605
0.06630599569245721,0.07418625732750522,0.06336988566715593,0.07189989293515323,0.055115459825530067,0.11934855901824759
0.061765960261792874,0.06749683466562045,0.07759304929931046,0.06329637680996128,0.05809466681848929,0.08718311096875994
0.0675453931669916,0.07119915340128685,0.0667546391870352,0.07241434073791106,0.057977393691630075,0.07659492474872642
0.06934299311451136,0.07331351638585615,0.0792475687483298,0.07394879640059224,0.05230964751730996,0.0964818660822711
0.07688408732671603,0.0634145621594076,0.06800485554674521,0.07824876250516935,0.05985167618778173,0.0955750728830212
0.06685933628978097,0.08555529419682284,0.07412489598103914,0.08273280101526229,0.05422268729981092,0.13905594215852157
0.07647692813578161,0.06557365343669719,0.0741813172050462,0.08100368609249312,0.06580884171189216,0.11897782310975988
0.07273038321418318,0.07629631234499362,0.07842383491379026,0.07550932065170204,0.04956932690618607,0.23694420516209508
0.06247078137617207,0.07482729466915256,0.08501114484999381,0.07448844874135699,0.05184096049751674,0.0969889730995869
0.06907028745180949,0.07959226312237572,0.07896454251063148,0.08282648618164903,0.06328679008415924,0.11008790232300256
